 /home/bmi/Documents/MRS/projects/fMRS_dataset_20201007/ocd748b/ocd0748b_acc_m_6m1.par /home/bmi/Documents/MRS/projects/fMRS_dataset_20201007/ocd748b/ocd0748b_acc_m_6m1.table no_h2o_ref 10/18/2020 4.0_0.2 6.3-1P 2 -4.0 11 0.028 -0.004 fcalib F F gamma_press_te23_123mhz_493f 0.000	0.000	165.860	62	292.874	54	928.862	13	32.936	358	20.450	506	694.222	22	2.58E+03	7	360.779	5	0.000	0.000	0.000	999	1.27E+03	6	56.271	191	1.91E+03	4	382.355	17	43.710	51	229.764	45	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	336.684	17	0.000	0.000	480.463	24	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.48E+03	29	0.000	999	0.000	0.000	0.000	0.000	0.000	0.000	0.000	999	1.24E+03	17	203.003	79	2.55E+03	16	401.764	32	2.10E+03	18	1.30E+03	20	-0.000	999	360.779	5	0.000	0.000	0.000	0.000	0.000	0.000	2.29E+03	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.41E+03	4	0.000	0.000	3.28E+03	6	1.48E+03	29	3.98E+03	13	1.24E+03	17	2.75E+03	15	 
 /home/bmi/Documents/MRS/projects/fMRS_dataset_20201007/ocd748b/ocd0748b_acc_m_6m2.par /home/bmi/Documents/MRS/projects/fMRS_dataset_20201007/ocd748b/ocd0748b_acc_m_6m2.table no_h2o_ref 10/18/2020 4.0_0.2 6.3-1P 5 -3.6 11 0.032 -0.008 fcalib F F gamma_press_te23_123mhz_493f 0.000	0.000	64.136	161	355.645	44	627.696	20	224.351	52	17.792	555	1.12E+03	14	2.30E+03	7	427.115	5	0.000	0.000	0.000	999	1.36E+03	6	0.000	999	1.96E+03	4	313.960	22	0.000	999	263.590	38	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	407.243	15	0.000	0.000	740.535	17	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	423.643	99	0.000	999	0.000	0.000	0.000	0.000	0.000	0.000	0.000	999	2.03E+03	11	26.699	532	3.21E+03	14	787.514	22	2.16E+03	19	1.22E+03	22	-0.000	999	427.115	5	0.000	0.000	0.000	0.000	0.000	0.000	2.27E+03	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.37E+03	4	0.000	0.000	3.42E+03	6	423.643	99	3.37E+03	11	2.03E+03	11	3.23E+03	14	 
 /home/bmi/Documents/MRS/projects/fMRS_dataset_20201007/ocd748b/ocd0748b_acc_m_6m3.par /home/bmi/Documents/MRS/projects/fMRS_dataset_20201007/ocd748b/ocd0748b_acc_m_6m3.table no_h2o_ref 10/18/2020 4.0_0.2 6.3-1P 6 -4.8 10 0.028 -0.016 fcalib F F gamma_press_te23_123mhz_493f 0.000	0.000	0.000	999	271.853	61	824.160	16	0.140	999	17.230	586	695.657	24	2.66E+03	6	468.136	5	0.000	0.000	0.000	999	1.30E+03	6	0.000	999	2.03E+03	4	272.140	30	31.824	74	84.338	124	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	355.099	17	0.000	0.000	730.836	18	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	199.948	147	0.000	999	0.000	0.000	0.000	0.000	0.000	0.000	0.000	999	1.97E+03	10	0.000	999	3.47E+03	13	703.347	24	2.70E+03	14	1.30E+03	20	-0.000	999	468.136	5	0.000	0.000	0.000	0.000	0.000	0.000	2.30E+03	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.55E+03	4	0.000	0.000	3.36E+03	6	199.948	147	3.60E+03	9	1.97E+03	10	3.47E+03	13	 
 /home/bmi/Documents/MRS/projects/fMRS_dataset_20201007/ocd748b/ocd0748b_acc_m_6m4.par /home/bmi/Documents/MRS/projects/fMRS_dataset_20201007/ocd748b/ocd0748b_acc_m_6m4.table no_h2o_ref 10/18/2020 4.0_0.2 6.3-1P 4 -5.6 11 0.028 -0.020 fcalib F F gamma_press_te23_123mhz_493f 0.000	0.000	56.592	169	297.014	52	888.141	12	265.533	44	0.000	999	1.04E+03	15	2.22E+03	7	400.393	5	0.000	0.000	0.000	999	1.25E+03	6	174.763	52	1.84E+03	4	348.702	20	40.031	55	293.005	33	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	289.392	20	0.000	0.000	570.455	19	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	999	3.00E-04	999	0.000	0.000	0.000	0.000	0.000	0.000	0.000	999	1.39E+03	15	2.50E-03	999	2.94E+03	14	210.283	64	894.209	39	1.45E+03	19	2.004	999	400.393	5	0.000	0.000	0.000	0.000	0.000	0.000	2.19E+03	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.46E+03	4	0.000	0.000	3.26E+03	6	3.00E-04	999	1.10E+03	37	1.39E+03	15	2.94E+03	14	 
 /home/bmi/Documents/MRS/projects/fMRS_dataset_20201007/ocd748b/ocd0748b_acc_m_6m5.par /home/bmi/Documents/MRS/projects/fMRS_dataset_20201007/ocd748b/ocd0748b_acc_m_6m5.table no_h2o_ref 10/18/2020 4.0_0.2 6.3-1P 5 -4.8 10 0.036 -0.020 fcalib F F gamma_press_te23_123mhz_493f 0.000	0.000	0.000	999	362.231	46	693.424	19	26.835	451	59.838	169	678.871	24	2.72E+03	6	419.358	5	0.000	0.000	0.000	999	1.28E+03	6	209.927	59	1.93E+03	5	235.641	36	31.301	74	128.814	81	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	297.344	20	0.000	0.000	821.896	16	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	993.748	49	0.000	999	0.000	0.000	0.000	0.000	0.000	0.000	0.000	999	1.93E+03	11	67.614	274	3.80E+03	12	631.314	29	2.19E+03	20	2.25E+03	13	-0.000	999	419.358	5	0.000	0.000	0.000	0.000	0.000	0.000	2.16E+03	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.52E+03	4	0.000	0.000	3.40E+03	6	993.748	49	3.82E+03	11	1.93E+03	11	3.87E+03	12	 
 /home/bmi/Documents/MRS/projects/fMRS_dataset_20201007/ocd748b/ocd0748b_acc_m_6m6.par /home/bmi/Documents/MRS/projects/fMRS_dataset_20201007/ocd748b/ocd0748b_acc_m_6m6.table no_h2o_ref 10/18/2020 4.0_0.2 6.3-1P 5 -4.6 11 0.028 -0.016 fcalib F F gamma_press_te23_123mhz_493f 0.000	0.000	0.000	999	510.683	32	747.369	16	191.105	62	0.000	999	884.505	18	2.67E+03	6	412.847	5	0.000	0.000	0.000	999	1.26E+03	6	0.000	999	1.95E+03	4	265.989	27	53.527	42	132.946	69	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	350.229	17	0.000	0.000	676.127	18	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.76E+03	35	0.000	999	0.000	0.000	0.000	0.000	0.000	0.000	151.215	200	1.86E+03	18	237.899	88	3.53E+03	14	654.418	35	1.95E+03	23	1.75E+03	17	-0.000	999	412.847	5	0.000	0.000	0.000	0.000	0.000	0.000	2.22E+03	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.42E+03	4	0.000	0.000	3.55E+03	5	1.76E+03	35	4.36E+03	9	2.01E+03	11	3.76E+03	12	 
 /home/bmi/Documents/MRS/projects/fMRS_dataset_20201007/ocd748b/ocd0748b_acc_m_6m7.par /home/bmi/Documents/MRS/projects/fMRS_dataset_20201007/ocd748b/ocd0748b_acc_m_6m7.table no_h2o_ref 10/18/2020 4.0_0.2 6.3-1P 6 -2.7 10 0.032 -0.024 fcalib F F gamma_press_te23_123mhz_493f 0.000	0.000	24.998	468	370.347	45	730.675	19	174.721	68	0.000	999	1.04E+03	16	2.93E+03	6	434.099	5	0.000	0.000	0.000	999	1.33E+03	6	17.749	694	1.91E+03	4	289.090	27	22.019	107	83.234	116	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	392.763	16	0.000	0.000	710.511	20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	345.071	138	0.000	999	0.000	0.000	0.000	0.000	0.000	0.000	8.19E-02	999	1.71E+03	15	36.839	307	3.39E+03	13	572.322	33	1.92E+03	22	1.11E+03	25	-0.000	999	434.099	5	0.000	0.000	0.000	0.000	0.000	0.000	2.20E+03	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.44E+03	4	0.000	0.000	3.98E+03	5	345.071	138	2.84E+03	16	1.71E+03	12	3.42E+03	13	 
 /home/bmi/Documents/MRS/projects/fMRS_dataset_20201007/ocd748b/ocd0748b_acc_m_6m8.par /home/bmi/Documents/MRS/projects/fMRS_dataset_20201007/ocd748b/ocd0748b_acc_m_6m8.table no_h2o_ref 10/18/2020 4.0_0.2 6.3-1P 4 -5.5 12 0.028 -0.028 fcalib F F gamma_press_te23_123mhz_493f 0.000	0.000	0.000	999	356.728	44	769.225	14	80.280	143	31.371	314	848.242	18	2.52E+03	6	409.650	5	0.000	0.000	0.000	999	1.13E+03	6	251.174	44	2.02E+03	4	177.501	41	0.000	999	78.007	126	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	279.970	21	0.000	0.000	623.790	18	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.84E+03	34	0.000	999	0.000	0.000	0.000	0.000	0.000	0.000	104.526	297	2.20E+03	16	255.895	85	4.27E+03	12	785.544	31	1.88E+03	23	1.79E+03	17	-0.000	999	409.650	5	0.000	0.000	0.000	0.000	0.000	0.000	2.20E+03	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.39E+03	4	0.000	0.000	3.36E+03	6	1.84E+03	34	4.50E+03	9	2.30E+03	10	4.52E+03	11	 
 /home/bmi/Documents/MRS/projects/fMRS_dataset_20201007/ocd748b/ocd0748b_acc_m_6m9.par /home/bmi/Documents/MRS/projects/fMRS_dataset_20201007/ocd748b/ocd0748b_acc_m_6m9.table no_h2o_ref 10/18/2020 4.0_0.2 6.3-1P 6 -4.6 11 0.028 -0.028 fcalib F F gamma_press_te23_123mhz_493f 0.000	0.000	45.172	252	414.945	40	804.133	14	79.530	156	0.000	999	698.950	23	2.90E+03	6	424.213	5	0.000	0.000	0.000	999	1.25E+03	6	42.426	292	2.01E+03	4	285.323	28	0.865	999	291.275	33	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	323.299	18	0.000	0.000	671.648	17	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	861.382	79	0.000	999	0.000	0.000	0.000	0.000	0.000	0.000	178.738	137	2.17E+03	14	92.667	165	3.20E+03	16	724.363	35	2.45E+03	23	1.64E+03	20	-0.000	999	424.213	5	0.000	0.000	0.000	0.000	0.000	0.000	2.30E+03	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.48E+03	4	0.000	0.000	3.60E+03	6	861.382	79	4.03E+03	12	2.35E+03	10	3.30E+03	15	 
 /home/bmi/Documents/MRS/projects/fMRS_dataset_20201007/ocd748b/ocd0748b_acc_m_6m10.par /home/bmi/Documents/MRS/projects/fMRS_dataset_20201007/ocd748b/ocd0748b_acc_m_6m10.table no_h2o_ref 10/18/2020 4.0_0.2 6.3-1P 6 -6.0 10 0.032 -0.028 fcalib F F gamma_press_te23_123mhz_493f 0.000	0.000	16.039	709	235.608	70	1.04E+03	12	55.900	219	117.203	87	628.909	25	2.48E+03	7	407.065	5	0.000	0.000	0.000	999	1.36E+03	6	132.170	94	2.00E+03	4	332.217	23	8.290	281	268.904	39	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	408.534	15	0.000	0.000	455.689	27	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	553.060	114	0.000	999	0.000	0.000	0.000	0.000	0.000	0.000	79.667	281	1.93E+03	16	36.098	384	3.41E+03	14	682.217	35	2.51E+03	21	1.83E+03	16	-0.000	999	407.065	5	0.000	0.000	0.000	0.000	0.000	0.000	2.33E+03	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.50E+03	4	0.000	0.000	3.11E+03	6	553.060	114	3.75E+03	12	2.01E+03	11	3.45E+03	13	 
